tweet_id,retweet_count,favorite_count
733822306246479872,1072,3822
733482008106668032,1010,3283
733460102733135873,1359,4389
733109485275860992,17870,51407
732732193018155009,568,2545
732726085725589504,940,3684
732585889486888962,821,3841
732375214819057664,2686,8438
732005617171337216,5808,15586
731285275100512256,1047,3637
731156023742988288,1351,4003
730924654643314689,2103,6392
730573383004487680,2290,5129
730427201120833536,1107,3611
730211855403241472,1121,3992
730196704625098752,2042,5101
729854734790754305,1199,4207
729838605770891264,409,1778
729823566028484608,1317,4155
729463711119904772,2457,6050
729113531270991872,349,1964
728986383096946689,870,3292
728760639972315136,1811,4872
728751179681943552,720,2887
728653952833728512,1104,3449
728409960103686147,2129,5116
728387165835677696,1018,3822
728046963732717569,1249,4489
728035342121635841,1772,4744
728015554473250816,1162,4266
727685679342333952,675,3056
727644517743104000,1852,6146
727524757080539137,1293,4656
727314416056803329,797,3469
727286334147182592,869,3171
727175381690781696,1461,4035
727155742655025152,1404,3795
726935089318363137,2601,7168
726887082820554753,1597,3998
726828223124897792,1067,3701
726224900189511680,1218,4598
725842289046749185,2816,7358
725786712245440512,1443,4338
725729321944506368,1888,5403
725458796924002305,660,1465
724983749226668032,1381,3865
724771698126512129,680,2468
724405726123311104,1748,5523
724049859469295616,1872,4503
724046343203856385,592,2772
724004602748780546,1671,4354
723912936180330496,1297,4056
723688335806480385,3164,8024
723673163800948736,944,3149
723179728551723008,1989,5513
722974582966214656,1666,4282
722613351520608256,1736,5166
721503162398597120,1983,4847
721001180231503872,654,2628
720785406564900865,815,3243
720775346191278080,718,2580
720415127506415616,1588,4300
720389942216527872,2667,6668
720340705894408192,1036,2983
720059472081784833,1193,4042
720043174954147842,2128,5104
719991154352222208,1850,5032
719704490224398336,1537,4747
719551379208073216,2040,5262
719367763014393856,785,2905
719339463458033665,1325,4591
719332531645071360,1013,3554
718971898235854848,1160,3634
718939241951195136,1870,5463
718631497683582976,8558,19680
718613305783398402,511,2536
718540630683709445,1074,2587
718460005985447936,560,2803
718454725339934721,1600,5064
718246886998687744,530,2007
718234618122661888,1065,4038
717841801130979328,629,2549
717790033953034240,1195,3006
717537687239008257,1948,5988
717428917016076293,481,1671
717421804990701568,891,3275
717047459982213120,2025,6529
717009362452090881,1032,3405
716802964044845056,1249,4457
716791146589110272,1523,6234
716730379797970944,454,1283
716447146686459905,6254,13645
716439118184652801,225,2466
716285507865542656,1150,2891
716080869887381504,2035,7004
715928423106027520,924,3319
715758151270801409,1511,3883
715733265223708672,1789,4863
715704790270025728,600,2904
715696743237730304,1362,4061
715680795826982913,1716,4505
715360349751484417,1669,5688
715342466308784130,723,3152
715220193576927233,693,2511
715200624753819648,1999,5335
715009755312439296,1316,4332
714982300363173890,1097,3909
714962719905021952,4531,7675
714957620017307648,1506,4307
714631576617938945,1065,3400
714606013974974464,982,3777
714485234495041536,1228,2825
714258258790387713,759,3138
714251586676113411,891,3395
714214115368108032,931,2359
714141408463036416,1492,4484
713919462244790272,824,3415
713909862279876608,574,1994
713900603437621249,783,2953
713761197720473600,1459,5078
713411074226274305,1371,4594
713177543487135744,3002,7504
713175907180089344,1543,4645
712809025985978368,7147,19376
712717840512598017,5303,12869
712668654853337088,1287,4326
712438159032893441,1660,5549
712309440758808576,25,255
712097430750289920,1099,3955
712092745624633345,950,3063
712085617388212225,511,3379
712065007010385924,663,2354
711998809858043904,133,0
711968124745228288,2451,8399
711743778164514816,1043,2956
711732680602345472,4371,9265
711694788429553666,19409,34235
711652651650457602,976,4035
711363825979756544,1202,3811
711306686208872448,777,3450
711008018775851008,656,3124
710997087345876993,1475,4747
710844581445812225,736,2657
710833117892898816,573,2802
710658690886586372,599,2404
710609963652087808,2495,4994
710588934686908417,1991,4738
710296729921429505,783,2470
710283270106132480,547,2226
710272297844797440,1336,4725
710269109699739648,1197,2496
710153181850935296,949,3035
710140971284037632,945,2884
710117014656950272,2115,5737
709918798883774466,1134,3106
709901256215666688,105,704
709852847387627521,1268,3657
709566166965075968,1278,3690
709556954897764353,1128,3431
709519240576036864,254,1547
709449600415961088,613,2321
709409458133323776,735,2725
709225125749587968,608,2507
709207347839836162,6200,13144
709198395643068416,678,2511
709179584944730112,713,2099
709158332880297985,448,2126
709042156699303936,1745,4957
708853462201716736,696,1863
708845821941387268,950,3104
708834316713893888,537,1764
708810915978854401,7380,17221
708738143638450176,869,2862
708711088997666817,769,2659
708479650088034305,714,2654
708469915515297792,870,3215
708400866336894977,10750,16717
708356463048204288,1418,3769
708349470027751425,783,2450
708149363256774660,1637,4462
708130923141795840,890,3533
708119489313951744,1041,2799
708109389455101952,577,2013
708026248782585858,2032,4556
707995814724026368,1191,3268
707983188426153984,2,51
707969809498152960,1030,2815
707776935007539200,1006,3426
707741517457260545,651,2603
707738799544082433,2630,4280
707693576495472641,1066,3591
707629649552134146,936,2692
707610948723478529,6818,17704
707420581654872064,735,2373
707411934438625280,634,2383
707387676719185920,1384,3659
707377100785885184,1146,3426
707315916783140866,682,2583
707297311098011648,845,2887
707059547140169728,719,2691
707038192327901184,844,2287
707021089608753152,1454,4251
707014260413456384,633,2406
706904523814649856,8335,15249
706901761596989440,639,2154
706681918348251136,1027,3471
706644897839910912,1164,2693
706593038911545345,667,2247
706538006853918722,1499,3613
706516534877929472,1101,3234
706346369204748288,981,3606
706310011488698368,8491,22367
706291001778950144,497,1773
706265994973601792,979,2858
706169069255446529,2369,4083
706166467411222528,1712,5379
706153300320784384,408,1551
705975130514706432,783,3240
705970349788291072,946,3279
705898680587526145,595,2483
705786532653883392,557,2038
705591895322394625,1223,3309
705475953783398401,980,3088
705442520700944385,1745,4650
705428427625635840,1799,3989
705239209544720384,796,3133
705223444686888960,858,2693
705102439679201280,543,2246
705066031337840642,640,2269
704871453724954624,1180,4457
704859558691414016,581,2354
704847917308362754,1631,5333
704819833553219584,1060,2753
704761120771465216,3083,6927
704499785726889984,1063,3066
704491224099647488,87,798
704480331685040129,1123,3546
704364645503647744,3780,8392
704347321748819968,371,1663
704134088924532736,497,1577
704113298707505153,595,1935
704054845121142784,967,3049
703774238772166656,497,1917
703769065844768768,1207,3437
703631701117943808,731,2709
703611486317502464,1611,4031
703425003149250560,1458,3966
703407252292673536,737,2562
703382836347330562,1206,3663
703356393781329922,409,2002
703268521220972544,581,2054
703079050210877440,3301,7737
703041949650034688,13343,27591
702932127499816960,766,2706
702899151802126337,481,1684
702684942141153280,1149,3367
702671118226825216,599,2298
702598099714314240,3645,12749
702539513671897089,1016,2999
702332542343577600,1657,3340
702321140488925184,1097,3431
702276748847800320,812,2576
702217446468493312,1423,5022
701981390485725185,1055,3604
701952816642965504,1087,3989
701889187134500865,1465,3715
701805642395348998,1806,3588
701601587219795968,486,2185
701570477911896070,992,2951
701545186879471618,653,2780
701214700881756160,5445,12777
700890391244103680,613,2319
700864154249383937,652,2707
700847567345688576,530,2532
700796979434098688,1019,2542
700747788515020802,9946,23889
700518061187723268,852,2761
700505138482569216,606,2382
700462010979500032,1914,4328
700167517596164096,793,2764
700151421916807169,705,2343
700143752053182464,2919,7882
700062718104104960,741,2768
700029284593901568,622,2163
700002074055016451,1430,3464
699801817392291840,1017,3202
699788877217865730,529,2345
699779630832685056,1322,2897
699775878809702401,644,2050
699691744225525762,4890,10728
699446877801091073,2780,6216
699434518667751424,538,2268
699423671849451520,350,1438
699413908797464576,655,2168
699370870310113280,465,1969
699323444782047232,917,3306
699088579889332224,668,2343
699079609774645248,698,2569
699072405256409088,1263,3146
699060279947165696,1922,3955
699036661657767936,1270,2720
698989035503689728,1045,3530
698953797952008193,960,2833
698907974262222848,660,2653
698710712454139905,726,2591
698703483621523456,404,1521
698635131305795584,362,1345
698549713696649216,657,2430
698355670425473025,482,1955
698342080612007937,1007,2365
698262614669991936,2137,4968
698195409219559425,6342,17541
698178924120031232,789,2928
697995514407682048,354,1602
697990423684476929,1378,3438
697943111201378304,731,2507
697881462549430272,1269,3154
697630435728322560,574,1828
697616773278015490,1078,3308
697596423848730625,1342,3169
697575480820686848,532,2135
697516214579523584,1202,2175
697482927769255936,715,2527
697463031882764288,1466,3565
697270446429966336,1983,4892
697259378236399616,1055,3439
697255105972801536,1231,3157
697242256848379904,707,2631
696900204696625153,1090,3332
696894894812565505,717,2445
696886256886657024,1911,5070
696877980375769088,755,2552
696754882863349760,379,1544
696744641916489729,997,2160
696713835009417216,686,2483
696518437233913856,1809,4077
696490539101908992,154,1275
696488710901260288,1098,2656
696405997980676096,1213,3364
696100768806522880,707,2024
695816827381944320,1239,3147
695794761660297217,832,3335
695767669421768709,794,1959
695629776980148225,2232,4780
695446424020918272,1929,4564
695409464418041856,3803,9048
695314793360662529,1562,3800
695095422348574720,655,2763
695074328191332352,1179,2977
695064344191721472,640,1684
695051054296211456,838,2788
694925794720792577,973,2820
694905863685980160,990,2881
694669722378485760,15396,37418
694356675654983680,307,1574
694352839993344000,661,2136
694342028726001664,518,1651
694329668942569472,533,2101
694206574471057408,2161,4384
694183373896572928,990,3087
694001791655137281,1097,3557
693993230313091072,430,1956
693942351086120961,393,1814
693647888581312512,629,2825
693644216740769793,135,1411
693642232151285760,444,2660
693629975228977152,850,2565
693622659251335168,393,1619
693590843962331137,2100,5305
693582294167244802,271,1718
693486665285931008,672,1868
693280720173801472,1319,3522
693267061318012928,868,2502
693262851218264065,534,2336
693231807727280129,779,2999
693155686491000832,3405,8246
693109034023534592,653,1799
693095443459342336,491,1963
692919143163629568,795,2796
692905862751522816,933,2551
692901601640583168,644,1867
692894228850999298,862,2385
692828166163931137,937,3020
692752401762250755,3867,7153
692568918515392513,1637,4555
692535307825213440,1446,3352
692530551048294401,443,1934
692423280028966913,244,1548
692417313023332352,3701,9765
692187005137076224,872,2643
692158366030913536,846,2251
692142790915014657,418,1720
692041934689402880,1357,3560
692017291282812928,1014,2999
691820333922455552,1767,4138
691793053716221953,4474,8484
691756958957883396,1088,3024
691675652215414786,539,2036
691483041324204033,601,2484
691459709405118465,1227,4254
691444869282295808,897,2781
691416866452082688,8161,20217
691321916024623104,702,2691
691096613310316544,941,3099
691090071332753408,358,1794
690989312272396288,3050,6180
690959652130045952,1339,3766
690938899477221376,2120,4321
690932576555528194,1086,3439
690735892932222976,1361,3954
690728923253055490,550,2272
690690673629138944,850,2435
690649993829576704,296,1367
690607260360429569,17,305
690597161306841088,642,2055
690400367696297985,482,1961
690374419777196032,915,3416
690360449368465409,949,2767
690348396616552449,548,1576
690248561355657216,438,1760
690021994562220032,1102,2921
690015576308211712,789,2633
690005060500217858,1796,3844
689999384604450816,396,1495
689993469801164801,483,1534
689977555533848577,475,1434
689905486972461056,738,2545
689877686181715968,1258,3172
689835978131935233,800,2258
689661964914655233,992,3354
689659372465688576,4130,10854
689623661272240129,682,2336
689599056876867584,5899,12168
689557536375177216,491,2146
689517482558820352,1523,3566
689289219123089408,997,2367
689283819090870273,1178,3442
689280876073582592,764,2090
689275259254616065,261,1212
689255633275777024,1153,2682
689154315265683456,1070,3214
689143371370250240,546,2120
688916208532455424,927,2864
688908934925697024,823,2215
688898160958271489,841,2205
688894073864884227,739,2341
688828561667567616,397,1450
688804835492233216,206,1008
688789766343622656,706,2326
688547210804498433,749,2740
688519176466644993,785,2428
688385280030670848,4749,9732
688211956440801280,887,2332
688179443353796608,622,2215
688116655151435777,830,2960
688064179421470721,382,1813
687841446767013888,2694,5734
687826841265172480,1198,2854
687818504314159109,1010,2621
687807801670897665,748,2507
687732144991551489,700,1849
687704180304273409,888,2553
687664829264453632,543,2029
687494652870668288,612,1996
687480748861947905,258,1670
687476254459715584,569,2071
687460506001633280,578,2149
687399393394311168,665,1982
687317306314240000,9741,21032
687312378585812992,2025,4569
687127927494963200,2438,5726
687124485711986689,535,2270
687109925361856513,2628,6090
687102708889812993,1054,2448
687096057537363968,646,2353
686947101016735744,3389,9027
686760001961103360,1470,3686
686749460672679938,1553,3639
686730991906516992,1279,4349
686683045143953408,856,2943
686618349602762752,1451,3870
686606069955735556,580,1984
686394059078897668,725,1830
686386521809772549,937,3413
686377065986265092,599,2329
686358356425093120,724,2306
686286779679375361,1778,4193
686050296934563840,779,2309
686035780142297088,129,1212
686034024800862208,1241,3268
686007916130873345,449,2601
686003207160610816,677,1913
685973236358713344,560,2214
685943807276412928,643,1708
685906723014619143,3107,7884
685681090388975616,134,2127
685667379192414208,609,2453
685663452032069632,1564,3414
685641971164143616,831,3076
685547936038666240,16739,34570
685532292383666176,1229,3188
685325112850124800,4252,9938
685321586178670592,685,2770
685315239903100929,1153,3510
685307451701334016,468,2169
685268753634967552,1286,3239
685198997565345792,710,2444
685169283572338688,1516,4295
684969860808454144,403,2478
684959798585110529,3339,7141
684940049151070208,1115,3373
684926975086034944,497,3670
684914660081053696,1563,3676
684902183876321280,568,1970
684880619965411328,873,2206
684830982659280897,23064,36701
684800227459624960,1062,2841
684594889858887680,3779,9363
684588130326986752,1497,4320
684567543613382656,1312,3151
684538444857667585,1018,2776
684481074559381504,1246,4059
684460069371654144,591,2077
684241637099323392,3531,8547
684225744407494656,227,1294
684222868335505415,1467,4021
684200372118904832,1098,2269
684195085588783105,552,2009
684188786104872960,1251,3643
684177701129875456,718,2113
684147889187209216,1594,3121
684122891630342144,505,2088
684097758874210310,1535,4308
683857920510050305,1191,3985
683852578183077888,374,2018
683849932751646720,1046,2744
683834909291606017,1187,2745
683828599284170753,1130,2931
683773439333797890,1449,3504
683742671509258241,3547,6818
683515932363329536,3114,7708
683498322573824003,1028,3327
683481228088049664,1062,2762
683462770029932544,713,2542
683449695444799489,1722,4083
683391852557561860,2545,7983
683357973142474752,1000,3076
683142553609318400,1111,3021
683111407806746624,972,3550
683098815881154561,704,2268
683078886620553216,600,2073
683030066213818368,778,2255
682962037429899265,17827,38705
682808988178739200,193,1858
682788441537560576,1193,2588
682750546109968385,465,1593
682697186228989953,383,1369
682662431982772225,1157,3192
682638830361513985,645,2151
682429480204398592,1244,3596
682406705142087680,1881,7945
682393905736888321,729,2348
682389078323662849,500,1741
682303737705140231,1070,3220
682259524040966145,1294,4365
682242692827447297,1261,3403
682088079302213632,10560,19164
682059653698686977,1800,5195
682047327939461121,1028,3356
682032003584274432,2149,6888
682003177596559360,1639,3297
681981167097122816,1102,2918
681891461017812993,881,2579
681694085539872773,4323,13370
681679526984871937,480,1846
681654059175129088,988,2758
681610798867845120,507,1997
681579835668455424,1388,3711
681523177663676416,6205,14988
681340665377193984,298,1717
681339448655802368,4345,9724
681320187870711809,807,2779
681302363064414209,1954,4131
681297372102656000,1022,3351
681281657291280384,1177,3368
681261549936340994,292,1522
681242418453299201,574,1567
681231109724700672,517,2508
681193455364796417,1590,3887
680970795137544192,712,2539
680959110691590145,2134,4761
680940246314430465,1126,3367
680934982542561280,468,2175
680913438424612864,661,2502
680889648562991104,391,1848
680836378243002368,1421,3619
680805554198020098,706,2262
680801747103793152,882,2480
680798457301471234,1114,2994
680609293079592961,762,2760
680583894916304897,1436,3792
680497766108381184,2040,4428
680494726643068929,513,1791
680473011644985345,796,2665
680440374763077632,538,1519
680221482581123072,306,1517
680206703334408192,1257,2968
680191257256136705,539,2238
680176173301628928,1675,4078
680161097740095489,783,2425
680145970311643136,1863,3787
680130881361686529,1017,2389
680115823365742593,969,2831
680100725817409536,1456,3732
680085611152338944,9524,13375
680070545539371008,935,2694
679877062409191424,686,2055
679872969355714560,711,2281
679862121895714818,664,2570
679854723806179328,1312,2997
679844490799091713,814,2481
679828447187857408,14973,37879
679777920601223168,1190,3217
679736210798047232,844,2180
679729593985699840,874,2264
679722016581222400,498,1733
679530280114372609,2206,4975
679527802031484928,770,2762
679511351870550016,1353,3514
679503373272485890,1573,3285
679475951516934144,683,2182
679462823135686656,20076,33111
679405845277462528,1282,2481
679158373988876288,8622,22392
679148763231985668,1099,2886
679132435750195208,1233,3088
679111216690831360,2724,6207
679062614270468097,8741,17791
679047485189439488,724,2345
679001094530465792,1314,2945
678991772295516161,1253,2425
678969228704284672,491,1714
678800283649069056,960,2684
678798276842360832,1262,3626
678774928607469569,978,2915
678767140346941444,1455,3679
678764513869611008,505,1706
678755239630127104,3516,7435
678740035362037760,1805,3912
678708137298427904,2576,5791
678675843183484930,1573,2991
678643457146150913,450,2139
678446151570427904,1664,4158
678424312106393600,2695,5632
678410210315247616,1936,4408
678399652199309312,33751,82320
678396796259975168,445,1655
678389028614488064,445,1943
678380236862578688,965,2539
678341075375947776,569,1794
678334497360859136,276,1352
678278586130948096,6447,11911
678255464182861824,396,1645
678023323247357953,408,2003
678021115718029313,6761,14307
677961670166224897,1788,3548
677918531514703872,435,1401
677895101218201600,2230,5018
677716515794329600,1024,3166
677700003327029250,1529,3520
677698403548192770,336,1274
677687604918272002,893,2572
677673981332312066,1584,3470
677662372920729601,1029,2024
677644091929329666,843,1940
677573743309385728,765,2224
677565715327688705,483,1341
677557565589463040,1232,2535
677547928504967168,3855,7182
677530072887205888,240,1113
677335745548390400,1890,3146
677334615166730240,311,1405
677331501395156992,248,1131
677328882937298944,1581,3768
677314812125323265,567,1702
677301033169788928,433,1287
677269281705472000,742,2068
677228873407442944,1731,3676
677187300187611136,976,2830
676975532580409345,1131,2880
676957860086095872,851,2289
676949632774234114,421,1348
676948236477857792,919,2252
676946864479084545,399,1767
676942428000112642,802,2146
676936541936185344,5179,13150
676916996760600576,1901,3066
676897532954456065,762,2335
676864501615042560,749,2176
676821958043033607,16474,23848
676819651066732545,702,1866
676811746707918848,446,1462
676776431406465024,2111,5166
676617503762681856,1036,2996
676613908052996102,206,1125
676606785097199616,462,1944
676603393314578432,408,1206
676593408224403456,2276,4731
676590572941893632,134,946
676588346097852417,842,2408
676582956622721024,293,1249
676575501977128964,1182,2683
676533798876651520,587,1947
676496375194980353,563,1572
676470639084101634,4917,11996
676440007570247681,697,1778
676430933382295552,362,1445
676263575653122048,578,2141
676237365392908289,309,1262
676219687039057920,32608,77288
676215927814406144,614,1792
676191832485810177,1080,2353
676146341966438401,701,1984
676121918416756736,1218,2220
676101918813499392,1220,2904
676098748976615425,1511,3101
676089483918516224,451,1355
675898130735476737,599,1682
675891555769696257,912,2196
675888385639251968,1006,2449
675878199931371520,1466,4302
675870721063669760,600,1689
675853064436391936,1361,2771
675849018447167488,156,971
675845657354215424,931,2356
675822767435051008,560,1571
675820929667219457,241,1080
675798442703122432,3550,10548
675781562965868544,495,1664
675740360753160193,364,1199
675710890956750848,865,1944
675707330206547968,729,2040
675706639471788032,103,663
675534494439489536,436,1869
675531475945709568,404,1218
675522403582218240,299,1071
675517828909424640,478,1341
675501075957489664,6076,17607
675497103322386432,1358,3232
675489971617296384,624,1341
675483430902214656,1018,1899
675432746517426176,595,1567
675372240448454658,531,1743
675362609739206656,239,1079
675354435921575936,17971,33710
675349384339542016,2361,4021
675334060156301312,1353,2859
675166823650848770,1683,3706
675153376133427200,2733,6450
675149409102012420,1761,3837
675147105808306176,252,966
675146535592706048,328,1226
675145476954566656,944,2189
675135153782571009,514,1333
675113801096802304,816,1999
675111688094527488,264,987
675109292475830276,1183,2874
675047298674663426,342,1090
675015141583413248,1253,2783
675006312288268288,236,1009
675003128568291329,491,1594
674999807681908736,1145,2300
674805413498527744,369,878
674800520222154752,893,3077
674793399141146624,1134,2562
674790488185167872,261,1129
674788554665512960,218,830
674781762103414784,1253,2051
674774481756377088,494,1151
674767892831932416,822,1866
674764817387900928,247,800
674754018082705410,466,1393
674752233200820224,485,1491
674743008475090944,577,1438
674742531037511680,53,501
674739953134403584,410,1135
674737130913071104,96,662
674690135443775488,485,1176
674670581682434048,680,1648
674664755118911488,264,942
674646392044941312,519,1468
674644256330530816,280,1052
674638615994089473,604,1717
674632714662858753,602,1538
674606911342424069,102,957
674468880899788800,2142,6368
674447403907457024,369,1087
674436901579923456,410,1139
674422304705744896,556,1467
674416750885273600,146,698
674410619106390016,482,1225
674394782723014656,595,1533
674372068062928900,322,863
674330906434379776,76,573
674318007229923329,533,1445
674307341513269249,7219,11572
674291837063053312,6119,15046
674271431610523648,756,1600
674269164442398721,233,920
674265582246694913,879,1673
674262580978937856,470,1332
674255168825880576,580,1501
674082852460433408,176,770
674075285688614912,299,996
674063288070742018,2296,6494
674053186244734976,1349,3393
674051556661161984,500,1472
674045139690631169,659,1448
674042553264685056,133,737
674038233588723717,425,1127
674036086168010753,221,862
674024893172875264,1271,1821
674019345211760640,309,1155
674014384960745472,672,1591
674008982932058114,367,1224
673956914389192708,1000,1985
673919437611909120,379,1188
673906403526995968,1674,3251
673887867907739649,259,948
673716320723169284,786,3132
673715861853720576,2160,3603
673711475735838725,304,1054
673709992831262724,284,860
673708611235921920,299,1094
673707060090052608,404,1112
673705679337693185,411,1273
673700254269775872,591,1463
673697980713705472,2023,3870
673689733134946305,668,1767
673688752737402881,510,1286
673686845050527744,453,1469
673680198160809984,482,1396
673662677122719744,370,1277
673656262056419329,250,728
673636718965334016,373,1131
673612854080196609,742,1612
673583129559498752,380,1211
673580926094458881,276,849
673576835670777856,578,1408
673363615379013632,314,1043
673359818736984064,692,1483
673355879178194945,600,1515
673352124999274496,552,1681
673350198937153538,220,755
673345638550134785,1319,2568
673343217010679808,278,988
673342308415348736,605,1296
673320132811366400,8202,13697
673317986296586240,266,885
673295268553605120,3261,7651
673270968295534593,380,1081
673240798075449344,753,1438
673213039743795200,873,2292
673148804208660480,650,1723
672997845381865473,741,1999
672995267319328768,307,973
672988786805112832,301,995
672984142909456390,559,1270
672980819271634944,1032,1846
672975131468300288,941,1710
672970152493887488,365,961
672968025906282496,560,1332
672964561327235073,658,1440
672902681409806336,519,1385
672898206762672129,436,914
672884426393653248,853,1579
672877615439593473,380,1049
672834301050937345,585,1331
672828477930868736,506,1271
672640509974827008,330,985
672622327801233409,508,1315
672614745925664768,600,1238
672609152938721280,399,1128
672604026190569472,411,1131
672594978741354496,623,1350
672591762242805761,343,964
672591271085670400,189,741
672538107540070400,378,1046
672523490734551040,177,649
672488522314567680,449,1128
672482722825261057,621,1149
672481316919734272,128,724
672475084225949696,718,1452
672466075045466113,553,1372
672272411274932228,3486,6545
672267570918129665,630,1522
672264251789176834,347,1160
672256522047614977,1596,2850
672254177670729728,762,1453
672248013293752320,627,1746
672245253877968896,162,699
672239279297454080,329,909
672231046314901505,1041,1863
672222792075620352,216,796
672205392827572224,1186,2296
672169685991993344,378,1036
672160042234327040,369,879
672139350159835138,733,1774
672125275208069120,1170,2443
672095186491711488,376,1009
672082170312290304,375,952
672068090318987265,528,1314
671896809300709376,4270,8589
671891728106971137,585,1345
671882082306625538,1412,3514
671879137494245376,701,1443
671874878652489728,574,1263
671866342182637568,515,1134
671855973984772097,459,919
671789708968640512,3581,7153
671768281401958400,540,1208
671763349865160704,948,1711
671744970634719232,792,1363
671743150407421952,237,749
671735591348891648,777,1474
671729906628341761,4471,8624
671561002136281088,7419,13007
671550332464455680,212,928
671547767500775424,611,1369
671544874165002241,1074,2014
671542985629241344,580,1105
671538301157904385,406,940
671536543010570240,420,1191
671533943490011136,591,1034
671528761649688577,265,848
671520732782923777,540,1418
671518598289059840,300,966
671511350426865664,743,1628
671504605491109889,3637,7132
671497587707535361,455,930
671488513339211776,479,1025
671486386088865792,210,585
671485057807351808,236,770
671390180817915904,750,1438
671362598324076544,301,1126
671357843010908160,150,405
671355857343524864,116,485
671347597085433856,439,968
671186162933985280,218,746
671182547775299584,353,1141
671166507850801152,360,886
671163268581498880,1135,1684
671159727754231808,84,379
671154572044468225,225,724
671151324042559489,158,680
671147085991960577,232,684
671141549288370177,671,1182
671138694582165504,415,942
671134062904504320,199,760
671122204919246848,2591,3549
671115716440031232,794,1381
671109016219725825,452,1161
670995969505435648,300,1117
670842764863651840,8960,24933
670840546554966016,199,602
670838202509447168,713,1129
670833812859932673,128,456
670832455012716544,225,745
670826280409919488,4156,5633
670823764196741120,197,786
670822709593571328,99,620
670815497391357952,1577,3211
670811965569282048,275,1146
670807719151067136,501,1172
670804601705242624,982,1997
670803562457407488,89,346
670797304698376195,243,744
670792680469889025,285,840
670789397210615808,246,670
670786190031921152,206,608
670783437142401025,406,832
670782429121134593,793,1588
670780561024270336,297,794
670778058496974848,74,331
670764103623966721,436,1086
670755717859713024,114,447
670733412878163972,524,976
670727704916926465,370,837
670717338665226240,508,1228
670704688707301377,383,774
670691627984359425,250,597
670679630144274432,290,756
670676092097810432,44,252
670668383499735048,5176,10862
670474236058800128,782,1553
670468609693655041,87,356
670465786746662913,566,979
670452855871037440,213,557
670449342516494336,685,1208
670444955656130560,2032,6820
670442337873600512,202,650
670435821946826752,530,1066
670434127938719744,661,1425
670433248821026816,117,331
670428280563085312,649,1404
670427002554466305,167,524
670421925039075328,651,1328
670420569653809152,322,634
670417414769758208,325,577
670411370698022913,923,2054
670408998013820928,231,564
670403879788544000,161,439
670385711116361728,217,566
670374371102445568,277,753
670361874861563904,69,332
670338931251150849,113,431
670319130621435904,1253,3913
670303360680108032,139,432
670290420111441920,293,717
670093938074779648,344,1043
670086499208155136,261,708
670079681849372674,1275,2250
670073503555706880,811,1596
670069087419133954,250,638
670061506722140161,351,778
670055038660800512,340,680
670046952931721218,181,654
670040295598354432,115,769
670037189829525505,286,596
670003130994700288,95,338
669993076832759809,86,329
669972011175813120,167,452
669970042633789440,62,307
669942763794931712,170,515
669926384437997569,108,381
669923323644657664,59,240
669753178989142016,411,827
669749430875258880,67,271
669684865554620416,91,527
669683899023405056,114,395
669682095984410625,136,358
669680153564442624,296,678
669661792646373376,452,815
669625907762618368,1857,3578
669603084620980224,371,956
669597912108789760,154,519
669583744538451968,949,1513
669573570759163904,145,441
669571471778410496,1043,1613
669567591774625800,58,240
669564461267722241,128,391
669393256313184256,79,373
669375718304980992,751,1355
669371483794317312,186,504
669367896104181761,163,472
669363888236994561,235,635
669359674819481600,127,374
669354382627049472,1301,2748
669353438988365824,266,655
669351434509529089,192,447
669328503091937280,426,1026
669327207240699904,119,584
669324657376567296,213,503
669216679721873412,414,1203
669214165781868544,173,446
669203728096960512,491,1017
669037058363662336,321,667
669015743032369152,382,754
669006782128353280,257,587
669000397445533696,6525,21143
668994913074286592,238,448
668992363537309700,355,751
668989615043424256,337,691
668988183816871936,484,908
668986018524233728,173,563
668981893510119424,317,545
668979806671884288,356,805
668975677807423489,596,1325
668967877119254528,25,148
668960084974809088,245,713
668955713004314625,74,285
668932921458302977,59,270
668902994700836864,103,324
668892474547511297,154,400
668872652652679168,308,536
668852170888998912,171,459
668826086256599040,141,441
668815180734689280,278,581
668779399630725120,380,714
668655139528511488,223,541
668645506898350081,549,908
668643542311546881,543,891
668641109086707712,552,1096
668636665813057536,500,1057
668633411083464705,1690,2861
668631377374486528,325,729
668627278264475648,118,323
668625577880875008,138,394
668623201287675904,792,1454
668620235289837568,44,205
668614819948453888,321,621
668587383441514497,1102,1686
668567822092664832,57,248
668544745690562560,232,527
668542336805281792,221,468
668537837512433665,77,255
668528771708952576,232,469
668507509523615744,111,330
668496999348633600,135,420
668484198282485761,241,433
668480044826800133,152,469
668466899341221888,526,893
668297328638447616,304,628
668291999406125056,32,247
668286279830867968,142,512
668274247790391296,235,834
668268907921326080,243,560
668256321989451776,633,1317
668248472370458624,501,1008
668237644992782336,2908,6278
668226093875376128,106,304
668221241640230912,203,516
668204964695683073,200,558
668190681446379520,200,661
668171859951755264,201,499
668154635664932864,323,504
668142349051129856,294,571
668113020489474048,248,672
667937095915278337,808,1278
667924896115245057,113,306
667915453470232577,58,211
667911425562669056,310,494
667902449697558528,383,859
667886921285246976,1113,1907
667885044254572545,499,825
667878741721415682,122,394
667873844930215936,416,632
667866724293877760,1052,3029
667861340749471744,78,244
667832474953625600,63,292
667806454573760512,505,1066
667801013445750784,97,330
667793409583771648,336,707
667782464991965184,248,414
667773195014021121,58,237
667766675769573376,220,445
