tweet_id,retweet_count,favorite_count
833826103416520705,3967,18751
833732339549220864,227,0
833722901757046785,3411,21582
833479644947025920,2192,15468
833124694597443584,5137,21049
832998151111966721,2356,13835
832769181346996225,39,0
832757312314028032,3853,17535
832682457690300417,3119,12366
832645525019123713,553,3042
832636094638288896,2962,16507
832397543355072512,2368,12432
832369877331693569,3394,17906
832273440279240704,2483,11784
832215909146226688,6596,0
832215726631055365,9978,0
832088576586297345,2,69
832040443403784192,10329,0
832032802820481025,4948,18600
831939777352105988,6531,25021
831926988323639298,35,357
831911600680497154,6946,28842
831670449226514432,1932,10906
831650051525054464,2068,7485
831552930092285952,2449,9374
831322785565769729,1635,9627
831315979191906304,1192,6820
831309418084069378,2612,12243
831262627380748289,2186,12430
830956169170665475,1589,8318
830583320585068544,17934,69798
830173239259324417,6082,0
830097400375152640,3198,10254
829878982036299777,5363,0
829861396166877184,2090,12780
829501995190984704,11340,33146
829449946868879360,2160,10933
829374341691346946,9949,36133
829141528400556032,7914,25569
829011960981237760,17335,55383
828801551087042563,3624,0
828770345708580865,6262,26696
828708714936930305,12002,38232
828650029636317184,1438,9926
828409743546925057,1228,6592
828408677031882754,1375,8010
828381636999917570,2378,13203
828376505180889089,1139,7716
828372645993398273,3160,13118
828361771580813312,181,2295
828046555563323392,3062,12303
828011680017821696,2293,10834
827933404142436356,5589,21042
827653905312006145,3214,16139
827600520311402496,1017,7739
827324948884643840,3267,16602
827199976799354881,2400,11067
826958653328592898,5363,22590
826848821049180160,10946,38153
826615380357632002,4233,0
826598799820865537,270,5357
826598365270007810,2516,10554
826476773533745153,4495,19309
826240494070030336,2776,13891
826204788643753985,999,5108
826115272272650244,3358,16399
825876512159186944,2005,10968
825829644528148480,2670,13343
825535076884762624,18436,54609
825147591692263424,4900,19188
825120256414846976,1367,0
825026590719483904,1367,6654
824796380199809024,5891,0
824775126675836928,3773,15694
824663926340194305,1856,10576
824325613288833024,11152,12370
824297048279236611,4149,15798
824025158776213504,631,5010
823939628516474880,2905,11165
823719002937630720,12044,0
823699002998870016,2588,13217
823581115634085888,2839,13676
823333489516937216,27,733
823322678127919110,4318,16529
823269594223824897,10583,0
822975315408461824,3699,18166
822872901745569793,47129,138876
822859134160621569,2456,13903
822647212903690241,6888,0
822610361945911296,3183,15528
822489057087389700,6888,19090
822462944365645825,15729,29848
822244816520155136,10583,36795
822163064745328640,5159,0
821886076407029760,2515,11920
821813639212650496,3598,0
821765923262631936,1784,8848
821522889702862852,1909,8442
821421320206483457,6023,0
821407182352777218,4670,12390
821153421864615936,10,266
821149554670182400,2166,9153
821107785811234820,2290,10083
821044531881721856,2466,13316
820837357901512704,7215,0
820749716845686786,10662,33160
820690176645140481,3467,12833
820494788566847489,607,0
820446719150292993,2781,0
820314633777061888,607,3509
820078625395449857,6770,20860
820013781606658049,1275,0
819952236453363712,1275,5598
819924195358416896,5207,13547
819711362133872643,3369,14169
819588359383371776,2122,10090
819347104292290561,1297,7604
819238181065359361,436,2411
819227688460238848,7215,24297
819015337530290176,39653,0
819015331746349057,20428,0
819006400881917954,20428,47586
819004803107983360,39653,91283
818646164899774465,22502,0
818627210458333184,8049,23380
818614493328580609,2781,10377
818588835076603904,6625,0
818536468981415936,2671,11496
818307523543449600,8769,0
818259473185828864,2464,11611
818145370475810820,2797,12940
817908911860748288,852,5108
817827839487737858,29337,54564
817777686764523521,2890,11286
817536400337801217,3279,12429
817502432452313088,3659,0
817423860136083457,16112,35951
817415592588222464,1039,5910
817181837579653120,9161,0
817171292965273600,2172,9212
817120970343411712,2825,12849
817056546584727552,1777,9046
816829038950027264,5084,0
816816676327063552,2190,10571
816697700272001025,2379,10337
816450570814898180,8769,32213
816336735214911488,2115,9074
816091915477250048,2330,9434
816062466425819140,1124,0
816014286006976512,5735,0
815990720817401858,1124,5270
815966073409433600,9161,23646
815745968457060357,4467,0
815736392542261248,2455,10390
815639385530101762,1773,8669
815390420867969024,4113,10933
814986499976527872,1386,8075
814638523311648768,2928,11894
814578408554463233,6267,0
814530161257443328,2006,9135
814153002265309185,9380,30389
813944609378369540,3450,0
813910438903693312,2027,9824
813812741911748608,15137,38444
813800681631023104,1895,8814
813217897535406080,7904,19726
813202720496779264,1951,9715
813187593374461952,4717,20975
813172488309972993,2071,9855
813157409116065792,2402,8207
813142292504645637,2552,8921
813130366689148928,481,4723
813127251579564032,3384,12532
813112105746448384,2978,10926
813096984823349248,3889,11143
813081950185472002,2996,10444
813066809284972545,2100,8418
813051746834595840,7939,22157
812781120811126785,2072,8025
812709060537683968,1543,7003
812503143955202048,1323,6421
812466873996607488,2091,8446
812372279581671427,3974,14474
811985624773361665,1521,7677
811744202451197953,1731,7980
811647686436880384,804,5912
811627233043480576,3373,13521
811386762094317568,6908,22116
810984652412424192,1554,5645
810896069567610880,1934,9579
810657578271330305,2867,11613
810284430598270976,12340,37437
810254108431155201,3624,15544
809920764300447744,4233,16391
809808892968534016,5300,0
809448704142938112,1586,7342
809220051211603969,6082,21097
809084759137812480,3806,14011
808838249661788160,3296,10707
808733504066486276,2349,8375
808501579447930884,2808,11939
808344865868283904,22502,44995
808134635716833280,6435,0
808106460588765185,2382,9272
808001312164028416,3841,13310
807621403335917568,3974,15424
807106840509214720,60287,125642
807059379405148160,7926,0
807010152071229440,4153,13818
806629075125202948,37719,79454
806620845233815552,5991,0
806576416489959424,2085,5145
806542213899489280,2557,10821
806242860592926720,12645,0
806219024703037440,1291,6811
805958939288408065,5836,0
805932879469572096,2073,8755
805826884734976000,1986,6974
805823200554876929,8716,0
805520635690676224,1782,6084
805487436403003392,2749,9292
805207613751304193,1845,8266
804738756058218496,4166,14538
804475857670639616,2181,6498
804413760345620481,3494,0
804026241225523202,17609,47206
803773340896923648,3002,10649
803692223237865472,8056,0
803638050916102144,4471,11632
803380650405482500,2012,8214
803321560782307329,5750,0
803276597545603072,2669,10623
802952499103731712,2177,9572
802624713319034886,3168,0
802600418706604034,1596,7534
802572683846291456,2707,9480
802323869084381190,6326,17200
802265048156610565,1482,7007
802239329049477120,2834,9610
802185808107208704,286,0
801958328846974976,1852,8180
801854953262350336,254,1870
801538201127157760,2223,8702
801285448605831168,901,6413
801167903437357056,6435,25998
801127390143516673,4289,0
801115127852503040,2267,8570
800859414831898624,103,732
800855607700029440,1768,0
800751577355128832,3005,11139
800513324630806528,3271,13936
800459316964663297,2339,10045
800443802682937345,4677,0
800388270626521089,3047,11824
800188575492947969,4283,0
800141422401830912,2781,16250
800018252395122689,14283,30090
799774291445383169,5073,0
799757965289017345,2347,8900
799422933579902976,2076,8543
799308762079035393,5977,0
799297110730567681,3003,10499
799063482566066176,2673,8561
798933969379225600,4852,13930
798925684722855936,1549,7900
798705661114773508,7156,0
798701998996647937,8449,0
798697898615730177,7047,0
798694562394996736,5375,0
798686750113755136,2514,0
798682547630837760,5113,0
798673117451325440,6013,0
798665375516884993,4231,0
798644042770751489,2008,0
798628517273620480,2130,0
798585098161549313,6190,0
798576900688019456,6345,0
798340744599797760,3640,0
798209839306514432,2770,11004
797971864723324932,3412,12356
797545162159308800,5264,15401
797236660651966464,7211,21185
797165961484890113,29,243
796904159865868288,9639,0
796865951799083009,2066,8135
796759840936919040,3310,12581
796563435802726400,7921,0
796484825502875648,1913,8030
796387464403357696,4521,11676
796177847564038144,15530,0
796149749086875649,15530,34275
796125600683540480,1939,5248
796116448414461957,2622,9667
796080075804475393,2511,8982
796031486298386433,3990,11490
795464331001561088,25855,52768
795400264262053889,3118,10708
795076730285391872,5891,17217
794983741416415232,3659,0
794926597468000259,2500,10900
794355576146903043,11169,0
794332329137291264,2883,10167
794205286408003585,3591,9770
793962221541933056,5300,17830
793845145112371200,2033,9775
793614319594401792,3382,0
793601777308463104,1766,8462
793500921481273345,2580,11344
793286476301799424,9978,26090
793271401113350145,2577,9184
793256262322548741,9049,21190
793241302385262592,3555,11148
793226087023144960,3108,10441
793210959003287553,3046,9476
793195938047070209,6109,16209
793180763617361921,2163,7356
793165685325201412,3019,9996
793150605191548928,1844,6546
793135492858580992,2710,6858
793120401413079041,4242,13467
792913359805018113,4357,15213
792883833364439040,4640,11998
792773781206999040,1822,7792
792394556390137856,4656,14271
792050063153438720,1959,7610
791821351946420224,22805,0
791784077045166082,10434,0
791780927877898241,4133,0
791774931465953280,24087,47845
791672322847637504,3382,12449
791406955684368384,4467,13905
791312159183634433,2755,9317
791026214425268224,4457,0
790987426131050500,2313,10465
790946055508652032,5084,17632
790723298204217344,2509,0
790698755171364864,2076,8686
790581949425475584,7795,21920
790337589677002753,2021,8290
790277117346975746,3450,13312
790227638568808452,3873,0
789986466051088384,2509,9792
789960241177853952,4476,0
789903600034189313,4474,11004
789628658055020548,1932,7964
789599242079838210,2099,7166
789530877013393408,3659,12460
789314372632018944,2504,9123
789280767834746880,5360,0
789268448748703744,2808,9658
789137962068021249,3037,10282
788908386943430656,13421,29044
788765914992902144,11169,29066
788552643979468800,7800,0
788412144018661376,5738,16500
788178268662984705,2298,7651
788150585577050112,1413,6507
788070120937619456,3708,0
788039637453406209,1433,6506
787810552592695296,3310,9181
787717603741622272,3018,10828
787397959788929025,3073,11494
787322443945877504,1897,8247
787111942498508800,7292,0
786963064373534720,8644,28163
786729988674449408,2600,0
786709082849828864,6596,19245
786664955043049472,2766,11276
786595970293370880,3354,9967
786363235746385920,3787,11527
786286427768250368,3098,8416
786233965241827333,5159,16188
786051337297522688,166,1518
786036967502913536,7638,0
785927819176054784,3423,12019
785872687017132033,1968,7070
785639753186217984,2400,8270
785533386513321988,2168,9624
785515384317313025,1357,6446
785264754247995392,1761,7685
785170936622350336,5251,12774
784826020293709826,3494,10722
784517518371221505,2742,9466
784431430411685888,1386,6027
784183165795655680,8716,21262
784057939640352768,12044,31573
783839966405230592,11677,31749
783821107061198850,2112,7765
783695101801398276,3487,11034
783466772167098368,2429,8940
783391753726550016,5945,17822
783347506784731136,6046,0
783334639985389568,12645,30855
783085703974514689,2397,8599
782969140009107456,7926,25474
782747134529531904,1507,7899
782722598790725632,5836,18269
782598640137187329,2022,8236
782305867769217024,6023,17593
782021823840026624,6721,0
781955203444699136,3630,11741
781661882474196992,2923,11026
781655249211752448,1207,4217
781524693396357120,5991,21911
781308096455073793,2745,7515
781251288990355457,2258,8896
781163403222056960,2952,10319
780931614150983680,7921,22849
780858289093574656,2159,7590
780800785462489090,1404,5803
780601303617732608,3598,12755
780543529827336192,1862,6647
780496263422808064,3990,0
780476555013349377,125,0
780459368902959104,1152,5586
780192070812196864,2412,9181
780092040432480260,2479,0
780074436359819264,5385,12903
779834332596887552,7638,20004
779377524342161408,3359,9314
779124354206535695,19849,0
779123168116150273,3937,12449
779056095788752897,4874,15610
778990705243029504,7818,21080
778774459159379968,10736,0
778764940568104960,394,909
778748913645780993,1429,7269
778650543019483137,1615,6081
778624900596654080,1087,4900
778408200802557953,4689,14394
778396591732486144,13178,0
778383385161035776,1196,6170
778286810187399168,3550,10946
778039087836069888,2827,8921
778027034220126208,1746,6903
777953400541634568,3798,0
777885040357281792,1773,6711
777684233540206592,3168,11835
777641927919427584,4570,0
777621514455814149,2679,9239
777189768882946048,4653,15104
776819012571455488,14819,0
776813020089548800,1304,5143
776477788987613185,3004,9313
776249906839351296,9836,0
776218204058357768,17189,31592
776201521193218049,2712,10117
776113305656188928,4677,12378
776088319444877312,162,1927
775898661951791106,17689,0
775842724423557120,2872,12331
775733305207554048,4289,14583
775729183532220416,4909,13602
775364825476165632,3197,7821
775350846108426240,4190,10699
775085132600442880,5073,16370
774757898236878852,1900,9000
774639387460112384,1853,7082
774314403806253056,5977,22928
773985732834758656,4163,11301
773922284943896577,1858,6739
773704687002451968,1742,6953
773670353721753600,1393,5601
773547596996571136,6625,23265
773336787167145985,5461,0
773308824254029826,8016,24464
773247561583001600,3459,9904
773191612633579521,4411,10514
772877495989305348,4156,9011
772826264096874500,2511,8428
772615324260794368,3616,0
772581559778025472,1813,6824
772193107915964416,1491,6338
772152991789019136,1199,3980
772117678702071809,790,3954
772114945936949249,504,2858
772102971039580160,996,4216
771908950375665664,2036,6912
771770456517009408,3640,12618
771500966810099713,2816,8695
771380798096281600,5461,11040
771171053431250945,8107,0
771136648247640064,3140,9639
771102124360998913,1545,6571
771014301343748096,1768,7208
771004394259247104,234,0
770787852854652928,1299,5199
770772759874076672,1512,5456
770655142660169732,1869,7705
770414278348247044,2218,6609
770293558247038976,1599,6551
770093767776997377,3259,0
770069151037685760,2457,7950
769940425801170949,10329,32992
769695466921623552,1770,6708
769335591808995329,8235,0
769212283578875904,1834,5682
768970937022709760,7008,15136
768909767477751808,2879,0
768855141948723200,954,4409
768609597686943744,1292,4327
768596291618299904,1368,5270
768554158521745409,6239,0
768473857036525572,3665,14303
768193404517830656,3798,11453
767884188863397888,1499,4987
767754930266464257,5750,16833
767500508068192258,2498,7853
767191397493538821,4068,12880
767122157629476866,3047,10629
766864461642756096,6033,0
766793450729734144,1453,5333
766714921925144576,413,2731
766693177336135680,846,4229
766423258543644672,1706,6320
766313316352462849,2016,7126
766078092750233600,2780,0
766069199026450432,915,4472
766008592277377025,528,3931
765719909049503744,2293,7600
765669560888528897,1301,5459
765395769549590528,3632,27760
765371061932261376,2311,7443
765222098633691136,3616,12183
764857477905154048,1899,6752
764259802650378240,1620,6341
763956972077010945,58,782
763837565564780549,4457,13225
763183847194451968,1572,5664
763167063695355904,3222,0
763103485927849985,2444,7711
762699858130116608,3873,12754
762471784394268675,6908,11810
762464539388485633,4476,10797
762316489655476224,1201,5046
762035686371364864,16695,33487
761976711479193600,2160,5661
761750502866649088,4199,0
761745352076779520,921,4460
761672994376806400,31031,51933
761599872357261312,1257,4331
761371037149827077,19201,0
761334018830917632,1548,5451
761292947749015552,1171,4676
761227390836215808,1661,5568
761004547850530816,3708,11857
760893934457552897,1037,4000
760656994973933572,2054,6929
760641137271070720,1378,5200
760539183865880579,3885,7934
760521673607086080,1492,4428
760290219849637889,12263,28083
760252756032651264,925,4122
760190180481531904,1934,5964
760153949710192640,33,0
759943073749200896,2230,6216
759923798737051648,6033,15354
759846353224826880,2117,7024
759793422261743616,2028,6242
759566828574212096,22558,0
759557299618865152,1251,4916
759447681597108224,2600,8886
759446261539934208,517,1750
759197388317847553,2076,6342
759159934323924993,1236,0
759099523532779520,4448,15203
759047813560868866,2159,6812
758854675097526272,955,3719
758828659922702336,4081,11686
758740312047005698,1716,5992
758474966123810816,1058,4004
758467244762497024,2369,5021
758405701903519748,2055,5440
758355060040593408,1157,3581
758099635764359168,10736,20070
758041019896193024,399,2831
757741869644341248,3466,7212
757729163776290825,8649,0
757725642876129280,1295,4741
757611664640446465,1189,4783
757597904299253760,312,0
757596066325864448,1127,4534
757400162377592832,7297,15826
757393109802180609,1861,6093
757354760399941633,1519,4723
756998049151549440,2122,6566
756939218950160384,2143,6952
756651752796094464,1393,5297
756526248105566208,3850,10868
756303284449767430,1158,4124
756288534030475264,18590,44819
756275833623502848,1618,6709
755955933503782912,3083,7663
755206590534418437,5743,17196
755110668769038337,11815,22192
754874841593970688,8528,0
754856583969079297,2689,7181
754747087846248448,553,2695
754482103782404096,2079,5538
754449512966619136,778,3914
754120377874386944,2484,8196
753655901052166144,2315,6112
753420520834629632,3800,8289
753398408988139520,2046,6027
753375668877008896,2479,7975
753298634498793472,6128,0
753294487569522689,1114,3542
753039830821511168,22294,38809
753026973505581056,1041,4072
752932432744185856,7292,13197
752917284578922496,1675,7208
752701944171524096,3080,0
752682090207055872,1711,6246
752660715232722944,1672,4603
752568224206688256,2427,5764
752519690950500352,3676,7696
752334515931054080,1175,3986
752309394570878976,17795,0
752173152931807232,1958,6216
751950017322246144,990,3213
751937170840121344,1435,5437
751830394383790080,2076,6050
751793661361422336,3093,6110
751598357617971201,3238,8240
751583847268179968,1180,4590
751538714308972544,1348,5259
751456908746354688,1067,3349
751251247299190784,6246,13033
751205363882532864,1952,6576
751132876104687617,1383,5291
750868782890057730,1472,4987
750719632563142656,5360,13776
750506206503038976,1216,4636
750429297815552001,4570,13741
750383411068534784,1212,4751
750381685133418496,30,722
750147208377409536,1022,3243
750132105863102464,1361,3797
750117059602808832,1379,4516
750101899009982464,897,3170
750086836815486976,572,2268
750071704093859840,3555,8202
750056684286914561,952,3283
750041628174217216,656,3313
750026558547456000,837,2825
750011400160841729,966,3393
749996283729883136,858,3175
749981277374128128,2606,5324
749774190421639168,1393,4861
749417653287129088,1764,6360
749403093750648834,577,2740
749395845976588288,3679,8958
749317047558017024,2351,5715
749075273010798592,2196,5995
749064354620928000,1609,4990
749036806121881602,830,3236
748977405889503236,3612,11180
748932637671223296,2401,6088
748705597323898880,1003,2877
748699167502000129,1691,4926
748692773788876800,1408,4415
748575535303884801,2098,6314
748568946752774144,710,2280
748346686624440324,1312,5435
748337862848962560,4369,7983
748324050481647620,808,3853
748307329658011649,753,3817
748220828303695873,8263,14728
747963614829678593,2265,6011
747933425676525569,2704,6888
747885874273214464,1043,3065
747844099428986880,793,2928
747816857231626240,1228,5033
747651430853525504,163,1440
747648653817413632,6191,13416
747600769478692864,583,2415
747594051852075008,1112,3841
747512671126323200,1680,5759
747461612269887489,1088,4018
747439450712596480,2040,5642
747242308580548608,3040,0
747219827526344708,1669,5501
747204161125646336,973,3515
747103485104099331,4225,9965
746906459439529985,312,2999
746872823977771008,2275,6234
746818907684614144,1827,5512
746790600704425984,1681,5067
746757706116112384,4133,9944
746726898085036033,1892,6273
746542875601690625,1983,5237
746521445350707200,1038,0
746507379341139972,1144,4818
746369468511756288,1739,6414
746131877086527488,2332,7182
746056683365994496,860,3682
745789745784041472,1126,4178
745712589599014916,2456,7256
745433870967832576,2681,7368
745422732645535745,2560,8917
745314880350101504,2934,7458
745074613265149952,3727,8131
745057283344719872,2406,7516
744995568523612160,655,3083
744971049620602880,2848,8179
744709971296780288,1645,5810
744334592493166593,2252,7030
744234799360020481,82658,162519
744223424764059648,389,1746
743980027717509120,1149,4315
743895849529389061,1011,3775
743835915802583040,2197,0
743609206067040256,1451,4650
743595368194129920,6928,19137
743545585370791937,985,3655
743510151680958465,3912,8208
743253157753532416,1287,4383
743222593470234624,2000,6428
743210557239623680,1441,3991
742534281772302336,3748,7315
742528092657332225,2101,4588
742465774154047488,4112,7530
742423170473463808,3990,10189
742385895052087300,2095,7065
742161199639494656,1450,4507
742150209887731712,1641,5327
741793263812808706,1585,4720
741743634094141440,2914,8486
741438259667034112,875,3808
741303864243200000,3398,9093
741099773336379392,5850,10393
741067306818797568,3259,9811
740995100998766593,2921,6617
740711788199743490,984,3534
740699697422163968,823,2941
740676976021798912,7156,18818
740373189193256964,14018,36106
740365076218183684,454,2566
740359016048689152,900,3420
740214038584557568,2072,6926
739979191639244800,6239,20688
739932936087216128,1134,4200
739844404073074688,898,3930
739623569819336705,1432,3935
739606147276148736,1743,5571
739544079319588864,22558,41075
739485634323156992,3086,7436
739238157791694849,61202,120112
738891149612572673,6,111
738885046782832640,1203,3906
738883359779196928,854,3453
738537504001953792,1637,5281
738402415918125056,885,3367
738184450748633089,1264,4470
738166403467907072,3581,9109
738156290900254721,687,2616
737826014890496000,1853,5466
737800304142471168,3640,10346
737678689543020544,1397,5213
737445876994609152,4694,10643
737322739594330112,852,3735
737310737551491075,7820,15204
736736130620620800,1826,4454
736392552031657984,7800,18363
736365877722001409,1317,4124
736225175608430592,2911,8416
736010884653420544,3129,8156
735991953473572864,1210,3729
735648611367784448,1156,4140
735635087207878657,2470,6396
735274964362878976,5340,13473
735256018284875776,932,3453
735137028879360001,1017,3230
734912297295085568,545,2837
734787690684657664,6628,13011
734776360183431168,570,2600
734559631394082816,416,1541
733828123016450049,818,3702
733822306246479872,1061,3787
733482008106668032,992,3258
733460102733135873,1342,4343
